"Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","true_name","true_biotype"
"E2348C_4107",41.9398850653533,0.108179048245672,0.383886138343575,0.281799829273473,0.778097001848604,NA,"E2348C_4107","protein_coding"
"E2348C_4108",83.9265588928098,-0.0835191809502828,0.291241881887229,-0.286769129525891,0.774289101662718,0.899469652923512,"yifL","protein_coding"
"E2348C_4109",152.420191585591,-0.198834266568747,0.226684987796396,-0.877139101718266,0.38041108853331,0.644068998989566,"dapF","protein_coding"
"E2348C_4110",300.31805403038,-0.553247570566284,0.179442041204294,-3.08315468801658,0.00204818659086067,0.0204967618110857,"yigA","protein_coding"
"E2348C_4111",146.243208957633,-0.392761674639473,0.240065043062562,-1.63606358355605,0.101826280751289,0.310327712765833,"xerC","protein_coding"
"E2348C_4112",76.7747206643705,-0.357918974651167,0.309525777953086,-1.15634625658034,0.247539554950531,0.523217246715715,"yigB","protein_coding"
"E2348C_4113",329.363673172787,-0.377965656394218,0.179721498720981,-2.1030631231326,0.0354602519895297,0.162644355791976,"uvrD","protein_coding"
"E2348C_4114",187.648926673755,0.280649747609186,0.227760805546885,1.2322126580792,0.217869656095927,0.487461214289423,"E2348C_4114","protein_coding"
"E2348C_4115",15.7993933057266,0.584255397852901,0.635285671583293,0.919673501208973,0.357743404176438,NA,"yigE","protein_coding"
"E2348C_4116",50.4978212967011,-0.0115784506758622,0.387780461896523,-0.0298582621188166,0.976180092999542,NA,"corA","protein_coding"
"E2348C_4118",12.2962609992642,0.587364551556942,0.69717184327091,0.842496089344648,0.399510327752879,NA,"E2348C_4118","protein_coding"
"E2348C_4119",138.470214856784,-0.097938115337301,0.236713334731027,-0.413741437289903,0.679063476765435,0.850993938095846,"rarD","protein_coding"
"E2348C_4120",16.1995029165848,-0.205549922969415,0.612712104236549,-0.335475538263659,0.737266394315978,NA,"yigI","protein_coding"
"E2348C_4121",226.209071650248,0.202662246143551,0.195010738651048,1.03923633921614,0.298694833779496,0.575814395178718,"pldA","protein_coding"
"E2348C_4122",340.906077155864,-0.363123021648769,0.171904760231801,-2.1123500079877,0.0346564395258132,0.160293313571492,"recQ","protein_coding"
"E2348C_4123",285.539003700506,-0.349857312398687,0.182555883151713,-1.91643953817658,0.0553091722202531,0.218724511007335,"rhtC","protein_coding"
"E2348C_4124",99.1167331795458,0.284177814990204,0.265332290525573,1.07102612511768,0.284157682956019,0.563401976581387,"E2348C_4124","protein_coding"
"E2348C_4125",87.7668480076436,-0.0043771309248175,0.278942375317665,-0.0156918823102182,0.987480203179234,0.995145785512891,"rhtB","protein_coding"
"E2348C_4126",326.690961457299,-0.417200506405943,0.180041332776193,-2.31724848940415,0.0204901995066405,0.112778058084549,"pldB","protein_coding"
"E2348C_4127",111.81365233243,-0.503721916735046,0.255126398222673,-1.9744013957168,0.0483361194767325,0.199731232432384,"yigL","protein_coding"
"E2348C_4128",461.431813259896,-0.292632448337422,0.160795568252127,-1.8199036921128,0.068773672572826,0.246118526554509,"yigM","protein_coding"
"E2348C_4129",66.8514174522356,0.630561716764035,0.327364813836637,1.92617437828459,0.0540826039141381,0.216330415656553,"metR","protein_coding"
"E2348C_4130",823.93379310872,0.674765369397041,0.635472865881779,1.0618319138784,0.288311998885853,0.566739014952762,"metE","protein_coding"
"E2348C_4133",30.2727327571223,-0.721849756450618,0.449269761834475,-1.60671787369605,0.108116270924797,NA,"E2348C_4133","protein_coding"
"E2348C_4134",146.558524270322,0.538649042340003,0.230596327070811,2.33589601873666,0.0194966615189877,0.107957369215803,"E2348C_4134","protein_coding"
"E2348C_4135",51.0732147777307,0.490418225147546,0.385484878834397,1.27221131638273,0.20329804794143,NA,"E2348C_4135","protein_coding"
"E2348C_4136",46.6077111037601,-0.0892107693247539,0.37007477959119,-0.241061467153483,0.809507476955604,NA,"E2348C_4136","protein_coding"
"E2348C_4141",12.326340682504,-0.305904838591194,0.685637792757536,-0.446160993198595,0.655480957113565,NA,"E2348C_4141","protein_coding"
"E2348C_4142",30.8543241884411,-0.203693273949668,0.446496177089714,-0.456203847650727,0.648243398843732,NA,"E2348C_4142","protein_coding"
"E2348C_4143",16.6115014173674,0.70523105476471,0.602799293283152,1.1699268108356,0.242030423405228,NA,"E2348C_4143","protein_coding"
"E2348C_4144",260.822918024243,-0.118621462337794,0.19245009764415,-0.616375173563857,0.537646934826442,0.761505077016144,"ysgA","protein_coding"
"E2348C_4145",529.547461008351,-0.0256604572184509,0.155072010630997,-0.165474459988214,0.868570550679342,0.944411756408356,"udp","protein_coding"
"E2348C_4146",161.919246367494,-0.194495745930164,0.217920079329247,-0.892509522430507,0.372119891046754,0.636804456540522,"rmuC","protein_coding"
"E2348C_4147",431.101128757734,-0.30953614902845,0.173398275412498,-1.78511665293148,0.0742423973429632,0.259283093258674,"ubiE","protein_coding"
"E2348C_4148",60.494096181507,-0.40375739548264,0.325629312357591,-1.23992951543396,0.215001465736464,NA,"yigP","protein_coding"
"E2348C_4149",323.481721407598,-0.275746745767009,0.176597697524017,-1.56144020920493,0.118419920901102,0.341605474129804,"ubiB","protein_coding"
"E2348C_4150",186.230426999677,0.390667247003551,0.209443404397319,1.86526402264951,0.06214440543244,0.234388796982236,"tatA","protein_coding"
