"UI92"	"UI93"	"UI96"	"N92"	"N93"	"WT96"	"WT91"	"WT94"	"N95"
"ENSG00000172239.14"	900	669	837	669	824	802	449	543	674
"ENSG00000248092.8"	529	556	628	285	456	396	209	299	315
"ENSG00000279557.1"	13	10	20	4	8	7	5	9	9
"ENSG00000112992.18"	486	484	655	332	635	443	163	302	409
"ENSG00000070193.5"	20	18	31	30	25	21	10	11	17
"ENSG00000112996.11"	1076	900	1135	804	959	987	557	700	678
"ENSG00000272335.1"	50	33	58	38	32	39	15	8	23
"ENSG00000170571.12"	15	10	11	14	14	10	8	11	6
"ENSG00000152684.11"	303	241	255	378	306	266	230	214	255
"ENSG00000213949.10"	13	6	8	4	11	6	3	2	5
"ENSG00000164171.11"	219	82	94	201	147	89	78	64	222
"ENSG00000164172.19"	429	364	482	316	389	351	177	284	216
"ENSG00000247796.3"	22	18	40	6	4	13	8	6	9
"ENSG00000164258.12"	333	272	281	296	365	329	198	230	240
"ENSG00000272416.1"	17	6	20	3	4	8	5	5	12
"ENSG00000185305.11"	785	475	1038	479	707	961	277	388	766
"ENSG00000207627.1"	11	8	11	1	4	14	2	3	4
"ENSG00000241230.3"	44	8	24	5	13	13	2	13	14
"ENSG00000265421.1"	17	7	5	3	7	4	1	1	2
"ENSG00000178996.14"	398	403	477	196	255	303	177	218	166
"ENSG00000164287.12"	38	65	52	50	85	62	42	46	37
"ENSG00000234602.9"	27	15	24	6	11	9	5	7	6
"ENSG00000152669.9"	39	26	28	9	17	13	12	8	15
"ENSG00000067248.10"	263	170	231	99	240	204	79	145	108
"ENSG00000039123.16"	488	252	374	230	412	330	125	202	220
"ENSG00000067113.17"	2539	2263	1596	2970	3054	2239	1693	1980	1325
"ENSG00000265135.1"	45	23	23	25	41	18	16	25	23
"ENSG00000250853.1"	22	19	13	30	19	9	2	9	10
"ENSG00000177058.12"	599	696	800	347	712	611	302	445	426
"ENSG00000134352.20"	1796	807	1062	1247	1619	1264	716	863	818
"ENSG00000264281.3"	6	5	7	3	8	9	1	5	5
"ENSG00000249236.2"	11	23	12	1	3	6	5	5	8
"ENSG00000227908.3"	26	37	42	20	22	19	16	22	20
"ENSG00000248727.6"	118	109	220	34	67	55	21	37	41
"ENSG00000225940.7"	35	45	42	10	26	34	11	21	11
"ENSG00000234553.1"	8	14	14	0	4	8	6	0	5
"ENSG00000095015.6"	831	675	902	323	741	644	206	397	419
"ENSG00000155542.12"	110	120	135	127	124	144	93	72	76
"ENSG00000155545.20"	444	232	342	291	511	352	194	358	232
"ENSG00000062194.16"	956	709	816	789	1160	916	600	664	778
"ENSG00000145632.15"	101	53	69	128	149	171	98	165	134
"ENSG00000113448.19"	77	33	47	164	430	144	124	195	245
"ENSG00000035499.13"	225	209	310	82	190	205	71	100	125
"ENSG00000287434.1"	19	13	17	7	5	5	0	2	0
"ENSG00000164181.14"	2090	2160	2320	1911	2465	1962	1131	1373	1609
"ENSG00000049167.15"	277	194	292	127	232	242	87	118	148
"ENSG00000164182.11"	126	100	85	112	111	107	69	68	70
"ENSG00000188725.8"	509	373	485	457	443	493	272	273	405
"ENSG00000130449.6"	321	322	432	751	741	691	476	530	701
"ENSG00000251682.1"	22	9	15	16	20	19	10	11	14
"ENSG00000250461.1"	5	2	3	11	6	4	2	8	6
"ENSG00000068796.19"	492	245	380	459	496	334	220	262	442
"ENSG00000086189.10"	391	253	316	285	247	271	191	222	229
"ENSG00000086200.17"	178	100	190	132	208	157	82	90	98
"ENSG00000153006.16"	261	151	220	168	278	265	99	165	182
"ENSG00000153015.16"	73	32	64	54	83	69	26	33	38
"ENSG00000049192.15"	15	6	12	4	2	7	9	4	3
"ENSG00000123219.13"	28	28	49	19	14	18	16	16	26
"ENSG00000113593.12"	289	212	225	164	254	208	85	127	130
"ENSG00000113595.15"	111	91	67	58	132	79	51	55	40
"ENSG00000113597.18"	110	82	109	42	97	56	21	37	41
"ENSG00000253251.3"	69	82	70	29	56	51	22	22	41
"ENSG00000197860.10"	152	68	108	123	120	102	64	110	76
"ENSG00000123213.23"	404	278	282	339	339	300	214	216	183
"ENSG00000269961.1"	38	15	29	13	3	11	6	4	6
"ENSG00000112851.14"	3222	1446	1843	2493	2643	2150	1193	1491	1435
"ENSG00000286314.1"	223	117	132	255	263	178	137	133	156
"ENSG00000285999.1"	18	9	20	3	3	9	8	7	2
"ENSG00000153914.16"	1167	685	688	617	1048	668	367	644	498
"ENSG00000069020.18"	1002	1195	1010	1003	1495	974	481	851	675
"ENSG00000145675.15"	685	598	682	111	351	227	104	206	129
"ENSG00000145740.19"	1050	880	1118	594	707	645	355	447	610
"ENSG00000134057.15"	118	93	221	84	110	157	68	106	154
"ENSG00000280187.1"	42	58	106	12	20	15	5	10	28
"ENSG00000153044.10"	49	25	37	37	32	46	21	15	28
"ENSG00000134056.12"	507	380	424	528	407	469	395	314	383
"ENSG00000134058.12"	414	362	414	281	402	378	224	254	293
"ENSG00000183323.13"	301	300	319	94	189	147	81	99	111
"ENSG00000213830.3"	21	24	24	5	10	13	6	5	5
"ENSG00000085231.14"	66	98	106	89	113	122	62	77	70
"ENSG00000273841.5"	669	584	652	486	585	573	254	436	464
"ENSG00000152942.19"	483	365	442	207	341	241	124	170	208
"ENSG00000152939.17"	2555	2701	3112	2047	2439	2465	1322	1773	1528
"ENSG00000197822.11"	3188	3125	4204	3634	4563	4445	2129	3197	3272
"ENSG00000183474.15"	136	151	187	88	136	125	66	73	99
"ENSG00000205572.10"	117	106	106	93	121	84	89	101	70
"ENSG00000205571.14"	79	83	79	52	36	45	34	34	56
"ENSG00000179978.11"	27	21	33	12	41	28	9	19	15
"ENSG00000254701.3"	12	12	21	15	19	23	17	13	7
"ENSG00000253816.3"	128	84	109	51	74	87	63	46	70
"ENSG00000226259.10"	104	70	149	53	83	94	46	37	76
"ENSG00000172062.17"	105	94	93	133	146	158	75	87	110
"ENSG00000249437.8"	12	11	14	4	10	14	2	8	4
"ENSG00000145736.14"	399	319	444	165	227	194	107	134	216
"ENSG00000230847.4"	17	20	21	7	20	18	6	18	9
"ENSG00000215630.6"	8	11	13	6	12	11	8	7	14
"ENSG00000145734.19"	600	395	538	416	545	449	245	287	382
"ENSG00000131844.16"	1657	1571	1438	1610	1524	1343	979	1051	912
"ENSG00000113048.17"	1077	1044	1293	1150	1252	1328	758	947	802
"ENSG00000049883.15"	139	121	211	28	123	75	29	39	41
"ENSG00000083312.17"	1249	596	787	564	926	854	380	525	450
"ENSG00000272081.1"	17	18	8	9	17	2	9	6	4
"ENSG00000157107.14"	643	426	496	563	716	584	350	429	395
"ENSG00000251467.1"	20	15	16	12	17	16	12	17	7
"ENSG00000287090.1"	27	28	41	0	6	0	1	0	6
"ENSG00000251493.5"	347	317	257	314	211	191	205	182	132
"ENSG00000272525.1"	5	28	19	6	5	4	4	3	3
"ENSG00000145741.15"	2568	1870	2261	2454	2394	2501	1500	1686	1821
"ENSG00000164331.10"	366	372	385	222	369	312	131	219	248
"ENSG00000164338.10"	193	126	156	108	189	130	48	79	121
"ENSG00000214944.9"	354	296	294	150	252	212	97	151	164
"ENSG00000171617.14"	3018	1749	2131	2248	1979	2383	1537	1763	1498
"ENSG00000049860.14"	1863	1682	1762	1752	1739	1699	991	1187	1348
"ENSG00000164347.18"	209	191	251	146	314	221	94	124	134
"ENSG00000164346.10"	876	713	871	637	896	1020	374	625	736
"ENSG00000198780.12"	141	70	129	111	107	105	63	58	99
"ENSG00000176928.7"	125	140	134	100	156	149	66	98	116
"ENSG00000145700.10"	17	6	28	9	7	12	11	1	15
"ENSG00000113161.16"	361	202	338	573	576	597	345	319	702
"ENSG00000113163.17"	779	542	588	492	679	583	343	476	534
"ENSG00000122008.15"	286	130	196	142	232	174	75	128	122
"ENSG00000189045.14"	11	5	12	8	10	4	5	5	5
"ENSG00000152359.15"	65	36	57	13	36	25	6	17	15
"ENSG00000145703.16"	46	18	21	18	35	27	16	13	21
"ENSG00000181104.7"	1077	764	844	997	687	721	584	488	589
"ENSG00000164251.5"	5913	4650	4190	17517	9089	7131	8050	6339	10168
"ENSG00000164252.13"	162	107	139	30	66	51	49	37	35
"ENSG00000132846.6"	3171	2300	2851	1065	1628	1120	789	1050	763
"ENSG00000238961.1"	145	140	164	174	133	150	130	99	86
"ENSG00000250802.7"	43	36	95	10	27	16	9	14	12
"ENSG00000164253.14"	260	133	193	144	161	170	65	85	130
"ENSG00000171530.15"	289	194	202	253	225	237	177	147	184
"ENSG00000132842.14"	254	156	247	172	278	211	115	161	168
"ENSG00000245556.3"	167	155	185	70	105	70	75	71	56
"ENSG00000085365.18"	287	162	209	194	273	270	110	161	181
"ENSG00000145685.14"	953	956	1104	963	1173	948	469	748	921
"ENSG00000248909.1"	7	11	16	8	19	14	10	13	11
"ENSG00000113273.17"	519	400	424	382	366	360	273	297	218
"ENSG00000132837.15"	13	7	14	4	5	1	4	6	3
"ENSG00000152409.9"	209	190	220	251	608	492	187	315	276
"ENSG00000152413.15"	76	33	76	207	143	155	126	121	321
"ENSG00000164329.13"	870	610	777	736	837	668	452	538	601
"ENSG00000164309.15"	19	11	7	6	8	8	5	6	5
"ENSG00000177034.17"	73	65	77	41	81	57	29	59	60
"ENSG00000249825.6"	4	0	10	5	10	21	15	14	9
"ENSG00000164300.17"	5516	5430	6093	3944	5479	5187	2923	3760	3549
"ENSG00000039319.17"	748	480	673	331	636	448	273	395	287
"ENSG00000249042.6"	218	166	297	48	96	138	41	76	77
"ENSG00000152380.10"	23	20	31	16	20	9	13	14	9
"ENSG00000228716.7"	420	486	555	330	385	411	213	252	298
"ENSG00000113318.11"	219	215	199	133	197	209	100	124	96
"ENSG00000113319.13"	590	341	441	396	321	305	174	271	244
"ENSG00000247572.8"	272	255	589	75	180	212	73	135	118
"ENSG00000248794.1"	19	23	32	1	14	5	0	1	10
"ENSG00000131732.12"	384	380	539	121	261	238	89	157	149
"ENSG00000172497.9"	15	5	25	1	1	11	0	2	5
"ENSG00000145687.16"	16	3	17	3	8	10	6	10	9
"ENSG00000152348.16"	78	60	62	31	27	105	37	28	38
"ENSG00000186468.13"	5372	5168	5675	5220	5599	6544	3996	4068	4452
"ENSG00000174695.10"	547	371	435	431	496	502	272	237	342
"ENSG00000238835.1"	116	94	89	83	102	66	113	80	42
"ENSG00000152422.16"	16	6	23	10	13	13	6	7	5
"ENSG00000164176.13"	88	56	121	32	73	67	25	46	55
"ENSG00000250320.6"	36	31	29	2	16	13	5	5	13
"ENSG00000250874.1"	15	14	7	4	13	6	2	5	7
"ENSG00000127184.13"	2976	2690	2695	3577	3056	3111	2621	2375	1965
"ENSG00000145715.15"	374	168	287	143	224	191	91	151	171
"ENSG00000134480.16"	307	153	202	186	313	238	136	153	254
"ENSG00000164180.14"	650	459	612	471	716	655	321	461	498
"ENSG00000247828.8"	1355	857	1131	371	889	697	268	436	443
"ENSG00000081189.16"	85	38	70	8	56	88	28	47	49
"ENSG00000153140.9"	29	30	46	10	15	21	5	16	16
"ENSG00000176055.10"	102	71	136	18	44	39	24	17	35
"ENSG00000113356.13"	11	1	4	5	7	16	5	1	6
"ENSG00000176018.13"	256	172	240	265	362	329	205	262	267
"ENSG00000164199.18"	103	49	184	66	57	124	62	62	110
"ENSG00000113369.9"	50	34	54	66	140	69	50	71	77
"ENSG00000281357.3"	20	5	13	17	17	5	6	5	18
"ENSG00000175745.14"	3	3	5	15	3	7	6	3	2
"ENSG00000113391.19"	162	153	210	135	182	177	74	105	138
"ENSG00000249353.2"	79	50	42	50	69	76	22	50	68
"ENSG00000248483.7"	46	15	44	16	31	42	17	20	10
"ENSG00000251023.1"	25	7	10	5	9	11	2	11	16
"ENSG00000133302.13"	54	24	27	27	47	44	39	39	19
"ENSG00000198677.12"	514	273	335	230	350	271	133	160	144
"ENSG00000164291.17"	74	75	130	51	111	125	63	79	82
"ENSG00000164292.13"	936	687	1360	621	755	1048	347	574	753
"ENSG00000173221.14"	678	767	609	630	791	575	377	481	420
"ENSG00000251348.1"	16	1	8	5	12	2	1	1	3
"ENSG00000251000.1"	10	7	20	3	1	3	1	0	3
"ENSG00000118985.16"	702	560	750	775	1259	1186	605	873	806
"ENSG00000153113.24"	276	194	350	200	262	183	109	158	194
"ENSG00000164307.13"	944	889	1544	631	1235	851	389	639	816
"ENSG00000247121.7"	20	28	26	10	12	10	14	5	12
"ENSG00000164308.17"	56	84	94	49	94	65	40	48	48
"ENSG00000113441.16"	832	477	740	412	592	502	214	356	375
"ENSG00000058729.11"	108	46	86	49	56	47	34	48	47
"ENSG00000286828.1"	12	6	18	1	9	3	1	1	4
"ENSG00000174136.13"	396	318	432	144	151	154	119	130	79
"ENSG00000246763.7"	11	11	17	3	0	4	4	3	0
"ENSG00000153922.11"	978	442	495	727	1146	819	498	674	603
"ENSG00000174132.9"	85	67	51	63	52	33	40	27	31
"ENSG00000173930.9"	68	37	61	45	55	35	19	29	39
"ENSG00000205359.10"	15	8	8	8	5	22	3	2	3
"ENSG00000250682.6"	133	101	128	105	120	95	52	94	90
"ENSG00000145730.20"	2072	2243	2103	1980	2806	1946	1033	1508	1577
"ENSG00000145723.17"	36	28	38	13	31	30	12	25	13
"ENSG00000145725.20"	375	166	237	127	234	180	81	129	122
"ENSG00000181751.10"	39	32	36	16	24	27	17	24	13
"ENSG00000112874.10"	98	68	105	54	69	68	40	41	77
"ENSG00000251026.2"	116	98	108	63	107	93	31	56	80
"ENSG00000145743.17"	444	332	451	330	456	428	218	293	296
"ENSG00000151422.13"	296	124	145	182	261	192	96	122	120
"ENSG00000249476.2"	11	9	18	1	4	13	0	9	1
"ENSG00000198961.10"	572	385	459	444	741	526	276	396	418
"ENSG00000112893.9"	1732	1060	1619	1406	1740	1501	818	1010	990
"ENSG00000186952.15"	13	13	4	5	6	8	3	4	2
"ENSG00000164209.17"	587	403	443	300	390	356	182	264	240
"ENSG00000145777.15"	5	3	9	16	3	4	7	6	9
"ENSG00000134987.11"	445	222	392	270	401	310	115	215	286
"ENSG00000164211.13"	365	216	347	531	403	452	254	262	536
"ENSG00000134986.14"	55	16	15	40	27	45	63	30	22
"ENSG00000224032.7"	1146	889	860	1236	961	1065	958	839	647
"ENSG00000238363.1"	115	74	84	100	108	82	101	84	70
"ENSG00000134982.17"	418	256	286	176	336	287	127	240	132
"ENSG00000153037.15"	193	204	249	108	175	155	59	113	102
"ENSG00000129625.13"	1718	1268	1535	1343	1362	1299	917	887	987
"ENSG00000172795.17"	709	351	581	360	521	614	267	399	324
"ENSG00000047188.16"	326	236	273	150	341	236	97	151	122
"ENSG00000152503.10"	8	2	5	26	11	7	19	11	11
"ENSG00000164219.10"	245	104	158	110	198	159	72	90	100
"ENSG00000164221.13"	11	7	13	7	9	3	6	5	1
"ENSG00000145780.8"	299	269	386	434	723	536	310	361	402
"ENSG00000134970.14"	1410	1112	1367	1167	1319	1123	545	725	1104
"ENSG00000145782.13"	632	489	708	604	767	729	396	595	548
"ENSG00000177879.17"	926	737	815	948	756	845	645	620	558
"ENSG00000185641.6"	122	97	97	127	119	115	72	66	58
"ENSG00000271918.1"	53	35	34	12	5	9	6	4	7
"ENSG00000145781.9"	226	156	169	179	242	214	103	159	156
"ENSG00000092421.17"	2199	2254	1724	2631	3241	1842	1155	1684	1701
"ENSG00000248445.5"	8	11	23	0	2	19	5	6	1
"ENSG00000239528.1"	38	15	23	29	22	32	26	33	10
"ENSG00000249167.2"	40	42	23	30	34	26	21	25	22
"ENSG00000248663.6"	24	18	34	14	19	22	10	20	13
"ENSG00000169570.10"	255	247	300	204	293	316	146	150	217
"ENSG00000283498.1"	30	11	16	26	17	25	25	10	19
"ENSG00000172869.14"	904	515	566	417	850	589	311	446	434
"ENSG00000145779.8"	83	29	74	95	69	81	80	62	186
"ENSG00000133835.17"	517	353	501	397	605	440	215	272	375
"ENSG00000151304.6"	98	46	53	35	78	59	34	44	45
"ENSG00000113083.14"	704	568	273	1545	702	794	985	636	576
"ENSG00000064692.20"	7	6	11	5	3	9	0	5	3
"ENSG00000250328.6"	202	328	133	80	167	153	62	142	54
"ENSG00000205302.7"	481	288	347	262	482	314	194	259	239
"ENSG00000064652.11"	369	250	317	351	339	292	157	253	260
"ENSG00000263432.2"	6	4	7	8	8	4	4	0	5
"ENSG00000168938.6"	583	433	626	535	377	471	374	311	306
"ENSG00000168944.17"	192	140	239	139	246	169	75	110	142
"ENSG00000250539.1"	14	7	13	9	13	6	4	5	4
"ENSG00000151292.17"	372	233	311	375	418	336	195	203	303
"ENSG00000168916.15"	671	646	845	669	968	768	400	521	721
"ENSG00000251456.1"	16	6	4	3	11	9	7	4	4
"ENSG00000155324.10"	423	525	463	296	650	571	257	363	312
"ENSG00000279118.1"	14	9	12	5	3	7	2	1	3
"ENSG00000164904.18"	732	887	896	324	642	576	354	478	342
"ENSG00000164902.14"	184	210	226	104	149	168	97	105	144
"ENSG00000113368.12"	244	178	314	154	150	220	94	101	193
"ENSG00000164241.13"	93	59	42	20	24	10	15	25	16
"ENSG00000164244.21"	1404	1336	1856	1420	1809	1752	821	1118	1315
"ENSG00000245937.8"	177	94	136	63	66	109	67	60	50
"ENSG00000064651.14"	599	534	643	346	790	561	318	631	705
"ENSG00000066583.12"	1159	1056	912	1164	1141	1047	900	869	681
"ENSG00000287390.1"	23	12	9	18	19	15	23	15	26
"ENSG00000169567.13"	4320	3599	3399	4809	4135	4168	3374	3040	3143
"ENSG00000186687.16"	228	206	232	150	207	223	117	139	131
"ENSG00000158985.13"	981	827	1184	717	1108	950	392	728	910
"ENSG00000158987.22"	77	50	67	40	86	95	42	60	34
"ENSG00000217128.12"	1386	871	955	969	1574	1302	739	941	882
"ENSG00000286676.1"	34	35	27	28	34	29	15	29	22
"ENSG00000072682.18"	1391	1557	1103	1316	1241	962	1014	1052	682
"ENSG00000197208.6"	221	300	240	147	188	165	111	149	100
"ENSG00000233006.8"	291	338	406	127	204	243	124	150	173
"ENSG00000197375.13"	1355	1428	1505	1022	1394	1244	774	940	744
"ENSG00000197536.11"	41	56	74	10	34	20	9	15	20
"ENSG00000234290.2"	20	21	9	17	21	45	20	57	17
"ENSG00000125347.14"	202	191	202	103	134	175	93	158	98
"ENSG00000113522.14"	128	77	90	33	44	31	30	17	15
"ENSG00000131437.15"	213	155	199	117	183	145	60	115	118
"ENSG00000164402.14"	816	693	824	537	576	559	415	508	377
"ENSG00000198944.6"	345	414	333	390	365	309	188	241	218
"ENSG00000272203.1"	0	3	3	6	1	14	6	13	6
"ENSG00000164403.14"	586	623	619	469	558	513	393	498	402
"ENSG00000164404.8"	7	5	6	2	9	13	3	6	2
"ENSG00000164405.11"	1069	971	1077	1041	1008	981	835	676	595
"ENSG00000164406.8"	27	32	54	51	46	40	46	26	20
"ENSG00000072364.13"	2969	1985	2625	3366	4632	3147	2010	2602	3283
"ENSG00000155329.12"	150	137	154	117	142	120	95	109	124
"ENSG00000286408.1"	22	44	9	15	22	32	16	15	13
"ENSG00000170606.15"	967	769	862	800	1013	905	693	694	666
"ENSG00000279691.1"	22	13	21	39	25	30	31	13	41
"ENSG00000053108.17"	50	43	31	52	54	39	26	43	19
"ENSG00000113583.8"	2285	2212	2270	2437	2324	2285	1814	1904	1572
"ENSG00000213585.11"	3052	2618	2674	3027	2819	2782	1706	1949	1958
"ENSG00000271737.1"	84	62	89	28	20	31	13	18	10
"ENSG00000081059.20"	588	614	413	716	484	395	425	367	512
"ENSG00000113558.19"	1849	1742	2157	1454	1865	1801	1013	1524	1336
"ENSG00000113575.10"	1274	1107	1446	1723	2058	2090	1066	1422	1827
"ENSG00000273345.5"	0	0	3	12	10	3	5	6	10
"ENSG00000270177.1"	55	58	55	58	47	48	40	52	51
"ENSG00000006837.12"	36	43	39	11	16	22	9	22	6
"ENSG00000119048.8"	1599	1562	1554	2082	2166	1858	1429	1493	1637
"ENSG00000279469.1"	13	18	28	0	4	2	2	0	6
"ENSG00000248559.1"	18	12	10	19	9	21	9	10	18
"ENSG00000237190.4"	457	394	454	293	302	347	226	249	205
"ENSG00000250994.1"	12	20	7	2	4	0	5	3	6
"ENSG00000251169.2"	247	242	285	56	101	79	49	56	75
"ENSG00000240250.3"	18	20	40	4	6	4	3	4	2
"ENSG00000043143.20"	4799	5009	4856	2077	2579	2817	1840	2253	1525
"ENSG00000152700.14"	3199	3062	3468	2535	3760	3050	1645	2157	2425
"ENSG00000113615.13"	3388	2636	3255	4530	4724	3831	2793	3222	3213
"ENSG00000222266.1"	5	3	10	8	15	11	12	5	9
"ENSG00000164615.5"	410	344	393	457	420	449	288	279	275
"ENSG00000145833.16"	1425	1100	1196	943	1535	989	698	866	834
"ENSG00000181904.9"	1255	1233	1634	685	948	884	425	586	811
"ENSG00000113621.15"	701	641	653	588	597	534	426	437	334
"ENSG00000132570.15"	784	652	672	417	615	399	275	333	326
"ENSG00000279799.1"	31	12	18	7	7	9	6	3	1
"ENSG00000247627.2"	19	18	19	19	13	16	11	14	5
"ENSG00000069011.16"	618	391	464	407	223	235	226	232	222
"ENSG00000224186.8"	31	24	39	12	11	23	8	28	16
"ENSG00000277619.1"	36	43	32	10	11	12	13	6	6
"ENSG00000113648.16"	4275	4189	4307	3377	4375	3320	2109	2660	2660
"ENSG00000120708.17"	1262	1134	1520	1152	1185	1226	720	885	791
"ENSG00000113658.18"	1141	713	1117	711	1199	1270	542	790	791
"ENSG00000069018.19"	83	106	69	40	46	53	25	53	27
"ENSG00000248211.1"	12	8	16	1	3	4	4	1	2
"ENSG00000177733.7"	1820	1477	1570	1911	1622	1371	1099	1083	1101
"ENSG00000031003.10"	521	414	508	391	522	451	283	339	405
"ENSG00000112983.18"	609	816	925	293	766	610	198	506	371
"ENSG00000112984.12"	44	17	88	26	26	53	25	32	42
"ENSG00000094880.11"	456	422	619	270	500	475	189	331	326
"ENSG00000158402.20"	31	10	48	35	36	60	55	32	45
"ENSG00000120709.11"	1699	1595	1502	2822	3728	2778	2622	3109	1647
"ENSG00000120733.14"	3114	3278	3580	2505	4086	3189	1386	2488	2243
"ENSG00000132563.16"	302	151	158	264	144	168	181	114	96
"ENSG00000120738.8"	4856	1237	2301	17203	15429	11002	15034	12687	12135
"ENSG00000120705.13"	1321	1130	1463	1239	2078	1572	781	1200	1649
"ENSG00000113013.15"	2485	1941	2452	2516	3401	2399	1367	1806	2790
"ENSG00000206989.1"	3	4	10	9	7	8	4	3	7
"ENSG00000044115.21"	4459	4423	5228	6100	7182	5156	3150	4721	5677
"ENSG00000253404.1"	17	16	29	15	13	9	8	10	1
"ENSG00000120725.13"	381	340	392	348	326	324	260	247	229
"ENSG00000249593.6"	6	2	3	9	10	20	0	5	7
"ENSG00000281398.4"	383	233	298	268	167	215	142	151	159
"ENSG00000252213.1"	71	51	62	82	51	45	58	42	37
"ENSG00000200959.1"	270	296	319	256	311	207	277	209	161
"ENSG00000015479.20"	558	380	537	458	699	567	330	415	458
"ENSG00000120727.13"	432	437	460	427	497	546	379	440	439
"ENSG00000272742.1"	127	124	108	23	74	34	33	29	26
"ENSG00000170482.17"	4438	3914	4229	3900	3572	3351	3137	2424	2219
"ENSG00000228672.4"	84	112	92	40	52	81	58	71	36
"ENSG00000170469.10"	43	49	50	32	36	43	31	47	17
"ENSG00000170464.10"	113	135	175	112	137	137	89	92	111
"ENSG00000286403.1"	527	562	277	520	512	386	335	383	319
"ENSG00000131508.16"	3435	2872	2886	4122	3444	3201	2559	2517	2363
"ENSG00000272255.1"	19	33	15	11	6	7	2	9	5
"ENSG00000171604.12"	3227	3444	2920	2569	2493	2482	1997	2065	1336
"ENSG00000250635.1"	12	10	12	5	6	13	1	4	4
"ENSG00000249526.1"	31	14	12	3	1	5	5	4	6
"ENSG00000245146.7"	38	39	47	36	21	33	14	19	12
"ENSG00000185129.8"	1164	955	1258	813	891	866	521	664	713
"ENSG00000182700.5"	52	35	44	22	21	23	17	21	13
"ENSG00000254363.6"	9	6	11	0	4	10	9	7	4
"ENSG00000120306.11"	1634	1379	1363	2628	2022	2044	1692	1523	1592
"ENSG00000250069.1"	162	165	171	228	446	317	213	428	321
"ENSG00000113068.10"	743	637	739	900	819	829	586	584	611
"ENSG00000113070.8"	290	160	168	1256	683	589	699	721	911
"ENSG00000113073.15"	9	2	5	13	26	7	10	17	7
"ENSG00000249637.2"	14	11	15	4	10	6	4	8	3
"ENSG00000131503.21"	164	130	149	104	178	150	67	94	87
"ENSG00000254996.5"	99	63	98	7	21	37	6	24	18
"ENSG00000213523.10"	385	299	330	319	369	305	273	224	215
"ENSG00000113108.19"	100	123	79	57	104	60	58	74	47
"ENSG00000176087.15"	2355	1903	2008	1903	2014	1497	1235	1347	1087
"ENSG00000170458.14"	96	81	53	90	92	67	96	88	49
"ENSG00000131495.9"	844	775	715	869	796	857	789	640	415
"ENSG00000113119.13"	248	260	279	125	158	134	98	98	96
"ENSG00000113141.18"	414	342	383	226	395	295	165	191	227
"ENSG00000120314.18"	2176	1941	1590	1686	1494	1264	1155	1080	994
"ENSG00000256453.2"	39	22	41	14	12	19	8	19	5
"ENSG00000170445.16"	926	912	1019	700	895	701	443	647	607
"ENSG00000112855.17"	306	323	372	173	306	246	137	168	173
"ENSG00000146007.11"	196	240	283	200	324	280	106	197	168
"ENSG00000202515.1"	46	27	41	11	2	4	11	7	3
"ENSG00000120327.6"	17	16	23	20	21	15	21	17	14
"ENSG00000178913.8"	597	578	749	485	811	656	324	459	622
"ENSG00000288095.1"	16	13	25	0	0	4	1	0	3
"ENSG00000272070.1"	54	69	125	16	49	31	6	37	53
"ENSG00000204956.5"	37	40	89	22	46	18	27	24	25
"ENSG00000081853.15"	6	3	7	3	8	8	3	10	11
"ENSG00000253910.2"	16	4	9	7	13	8	7	11	8
"ENSG00000253731.3"	3	6	7	14	5	9	7	4	5
"ENSG00000253846.2"	12	28	16	18	20	15	18	19	15
"ENSG00000254122.3"	10	5	7	7	6	2	4	10	1
"ENSG00000131504.17"	8305	7561	8076	11541	11365	8983	6390	8118	7968
"ENSG00000171720.10"	992	948	937	808	1028	909	670	767	569
"ENSG00000164620.9"	173	172	123	102	102	115	116	105	73
"ENSG00000197948.11"	553	528	466	455	551	417	386	391	349
"ENSG00000120318.16"	295	229	319	189	205	175	114	177	143
"ENSG00000156453.13"	2677	1926	2453	1900	1417	1503	1252	1019	1204
"ENSG00000081791.9"	3323	2886	2679	3190	3267	2998	2398	2491	2086
"ENSG00000271871.1"	1	3	4	8	1	15	5	5	7
"ENSG00000013561.18"	404	383	488	312	463	378	176	293	234
"ENSG00000113552.16"	1095	940	793	925	964	983	653	646	442
"ENSG00000131507.11"	3001	2780	2967	2589	2389	2218	1658	1625	1625
"ENSG00000280047.1"	20	27	27	30	50	34	20	30	23
"ENSG00000187678.10"	1745	810	942	1681	1150	799	861	963	975
"ENSG00000145819.18"	569	598	845	462	789	653	336	600	546
"ENSG00000113580.15"	1161	1067	1313	1006	1872	1297	594	941	989
"ENSG00000251205.3"	5	2	2	14	10	15	8	15	0
"ENSG00000145817.17"	771	757	1013	616	874	897	432	659	698
"ENSG00000186314.11"	650	521	538	522	510	583	324	337	370
"ENSG00000249363.1"	21	22	35	6	32	26	6	10	12
"ENSG00000156463.18"	2904	2632	4187	1232	1906	2027	1006	1444	1207
