geneid,4UIN,4UIWT,490WT,490N,4180N,4180WT,5UIN,5UIWT,545WT,545N,590WT,590N,5180N,5180WT,6UIWT,645WT,645N,690WT,690N,6180N,6180WT,445N,445WT
E2348C_1206,48.73832518717624,36.48366584854382,36.525260799883455,37.77209149981128,49.89047507394721,33.888045201980574,45.856204852334216,58.04030445899247,52.48059349159147,63.89904470329864,41.96138389286026,47.014396527287396,59.52245523576431,36.59412305308748,50.05298476474182,55.233636038670134,58.907091506823114,41.92466598574634,32.191857263365925,43.33095050268359,41.99914876071516,22.53201951557927,51.32293334104166
E2348C_1208,20.14434900389064,33.39230688139738,28.094519670597517,14.63882351962887,45.31786555414506,21.486428315341364,11.95201242392384,30.665003535694826,9.174790111310555,63.17492281216888,20.12108225752439,15.763031126772423,25.46618431384506,22.82616212956519,29.453446574703815,7.882566151971038,18.220357826687156,44.11958185501096,43.833091063744675,26.81617322398261,20.15864725939977,30.240574421013932,21.364769461079977
E2348C_1209,10.565729048451153,13.436439107447102,3.070317533602166,1.4912970877496234,10.380597375512085,6.102113832109238,8.87503632709532,7.420112339046907,16.22882124904002,0,9.04928442252258,8.663725938354954,10.55052886279805,9.088574093902155,16.492315025777202,14.766765280658037,27.7890481717247,6.028200904001999,19.152933185803985,10.563059182112536,7.601271563772354,0,2.982594175499247
E2348C_1210,27.23309167850733,21.70888832588173,10.89870390396846,18.928470265079625,12.136140230648543,17.750284328057997,32.47348713958351,36.569911438726045,14.755046595870375,19.498689632740927,19.075365267136785,11.940396033380019,17.72417481084703,19.110201528391144,48.8931474605034,18.848490813255346,7.5189107223182186,13.614194881835317,21.47163271576281,13.670295406742438,15.045824015139749,10.459561988423943,8.135214879885286
E2348C_1211,14.159286707565293,17.15610709593954,6.299751841144232,12.416704005856111,3.1169503883013276,3.264427580586686,13.949630426332172,20.213886181558113,2.9752708251967217,34.839461598271285,4.791345224992123,9.053998746970521,14.139277969892577,7.939865736761271,7.887550028411376,0,8.642453349380952,9.412572954771335,4.39206645624278,12.596265885911876,9.50136084114986,0,3.1169503883013276
E2348C_1212,20.40688404953394,5.106764900081583,5.148623628770776,3.377054208118466,0,1.8502634167085845,13.408891708705674,16.843579013331603,8.201417362573416,0,6.870114095141765,0,8.568645005673716,3.53958622883005,10.236040084234853,13.343482480858329,0,1.7974643365791836,4.758576384166929,8.583798557934557,6.918222618000389,7.828625664274624,20.262325248710795
E2348C_1213,3.824597644086854,0,0.3341443042059355,7.017030388324642,0,0.348799756144792,0,0,17.041359514502698,0,3.783692856449562,0,0.3450998551635072,3.8486759470589456,3.7652358181254186,20.7115574365066,0,0.3341443042059355,0,0.34699600821385607,0.3498519424378384,16.266752263843486,3.508515194162321
E2348C_1215,23.77333765242611,35.50379636096205,60.51848066949461,45.95408757751283,53.80948716341248,46.12651466494267,43.31209039491646,17.049068896631404,47.1381199919173,0,64.49805376095124,72.0271570030611,73.70455355067894,50.07402572435143,18.47803573528889,40.60929450827226,17.936157854488634,74.98200865751589,27.39290979218636,60.57455767600759,63.2215135368786,29.768883881702383,49.94986750020713
E2348C_1216,20.357340213935444,20.257751336370646,17.59420357436219,20.193338772503015,24.22344615331945,24.41351423636698,32.320094861853214,32.34241536935449,26.826168746351883,9.936966170629663,18.984303892624812,11.88399418972556,14.940746805570205,21.71894112767934,29.7659242094177,13.362344971640711,7.4833942766470285,10.853140356574244,17.331358329553794,27.101462949365114,21.721834804311545,10.410155035897741,24.290361750428065
E2348C_1217,14.073078561226962,12.203674953739075,0,0,3.4806256030030465,5.381843237733418,13.820131070747392,3.4806256030030465,8.452947893007396,0,3.6144958185031633,15.325980477739217,1.89071020410042,7.126484357320046,19.246189911808358,17.232509112907238,0,10.510800088276524,0,5.371614837535006,3.6502589807667323,0,12.182189610510662
E2348C_1219,6.151125085061372,0,3.134492797408185,5.889047073918408,0,0.2929874166128561,2.944523536959204,2.944523536959204,5.6213631160130255,0,3.1754665594658085,8.298202695066847,0.2676839579053823,3.2314608653867833,0.28043081304373385,0,0,0.28043081304373385,0,3.2142508838562307,0.29350556156185,13.651881853174489,2.944523536959204
E2348C_1222,0.47254903444833607,0.4349599067081274,0.4556722832180383,0,9.5691179475788,5.2392003242399765,14.12584077975918,4.7845589737894,32.87455036829491,0,0.46678624134530744,0,0.4556722832180383,0.4760755197800398,0.4630218361731677,0,0,0.4349599067081274,13.483757107951943,0.4690744091950395,0.4772627405276209,0,0
E2348C_1226,42.87557179987778,29.4091047098942,93.59906689292109,84.14355391460705,70.74174981737875,76.28945752371888,19.977949193916047,30.687401940030732,18.532578947164808,79.17890549518965,77.59508418539372,23.79004815203426,32.164963926230364,72.28500862359516,46.85055606970592,81.36573464069282,85.00127048138687,86.91774072875864,46.54515747108705,46.88032869092158,56.25253400630545,60.992281976127785,92.20286618039795
E2348C_1232,7.088909644975373,5.247209494128934,7.013166074217986,1.7349644295103732,1.7349644295103732,7.099700890050125,13.77765870493532,8.632505941954053,15.403098837604288,0,7.062904840701803,10.079317161917405,0.17009455191278178,12.309196569692995,3.5921094526482373,6.774623010469076,0,3.5719855901684157,4.889445210438324,7.083838168623266,8.842860034925792,15.0363583890899,5.20489328853112
E2348C_1233,9.257860072177428,21.02225959593419,0.2725356957859587,0,11.894864399948451,6.278605368955763,26.833596539187994,5.99578530729109,5.723249611505131,0,3.2512356947986896,0,0.2901186439011818,0.2988553424194936,6.192368432120307,0,16.624677442943472,0.28551358606148064,32.464983858990784,0.29608816332301696,0.29912454415532064,13.899320485083887,8.993677960936635
E2348C_1234,59.43988941617028,39.1155219977435,21.629564870515694,25.56892595404273,24.20163160176506,21.695273277504413,17.467976861737807,55.24563416176145,33.53618239986924,0,13.574896120212308,7.832686260309913,13.579596569007402,27.092718079168687,39.17963771908642,13.350311441752915,31.855693638242105,14.882884254600278,21.35096391785097,29.773406342112487,21.7021661716913,22.492743991021918,12.134243468840767
E2348C_1235,24.98635512975727,18.628307223967006,6.304294352539078,2.067537395187547,2.067537395187547,6.395757929486743,6.104158023887043,24.742288168782842,0,0,2.2296971908885315,5.82669629552854,0.20336433395287362,8.467170939878278,37.33353747794711,0,0,4.23593027306717,10.042324490910941,10.510535761387496,2.2714159246750665,0,6.202612185562641
EBG00001076627,0.27708022287895895,0.26448566729355166,11.760299318954118,0,5.818684680458135,8.998510095402375,0,0,0,0,0.26448566729355166,0,0.2838382770955189,0.2900552786331095,0,0,16.133625704906645,5.989822465177492,22.80548995727947,6.073890148899282,0.2902745192065286,0,5.818684680458135
E2348C_1237,7.350611905762596,3.684433696852388,3.7438600468016197,13.95438744716967,0,0.3492016463167639,3.5169594379045517,7.033918875809103,6.714195290545052,0,0.3431179939419076,0,0.34035091334560175,0.34975287227780094,17.79957333840243,0,0,3.7438600468016197,0,0.3467424797934065,0.3510209035912412,16.305902848466555,0
E2348C_1239,4.958044795417458,9.542911719782385,0.22610383168822384,11.812546523809152,4.748180465452698,0.23572527133453106,0,0,0,0,4.936227216559736,0,2.5747175763370267,7.350008657428748,12.021988838061086,0,0,7.239029234214771,18.609804082338805,2.589916617519653,4.980800257708307,11.007145624458527,14.244541396358095
E2348C_1243,3.113408785992859,1.562310771362563,4.547232394144688,2.9825932907830746,14.849953919603053,10.575150440994735,0,5.917080238166422,10.246651144141854,10.981366206974048,6.073824085535067,4.2027450915579685,3.100715797348741,7.597938206439831,7.55167237453587,2.847020868474753,8.269917760807614,17.954914835062286,11.689841446133665,12.052719007654442,6.1102427509380135,6.914193537724398,7.456483226957687
E2348C_1244,1.9164085551794894,3.5700836794069524,10.609819641298989,3.513415684495731,6.970163374080239,5.434232114979067,1.7567078422478655,3.513415684495731,19.11711475387383,25.263131826612163,12.413513709912644,4.9507221008803475,5.409729447981836,7.194596003761567,5.378562282437908,10.370243068753526,0,24.6623529541551,4.9507221008803475,7.1777512867103495,7.197397615900006,0,0
E2348C_1245,6.167195240937791,2.0936254197346416,0,0,3.9969212558570426,6.180154399263138,1.9984606279285213,1.9984606279285213,13.731358508025002,0,8.131141333480167,5.632025405980378,0.19339941560598595,8.1846944048313,14.106093438068568,0,0,4.094407140146239,9.706808764224245,2.180138866831114,2.1954179828492033,0,0
E2348C_1246,6.036762596411535,7.85654522556382,0.18614810987398606,0,3.909110307353706,4.093792684079078,1.954555153676853,3.909110307353706,3.731423475201264,0,4.063926557149892,11.355034702313144,2.1234673274513955,4.097736262284252,9.89753460798066,7.632072504833425,18.800959097272585,5.9597911243261414,5.5082917967256755,4.080562513816588,4.100010255770537,0,0
E2348C_1253,0.2624580149306634,0,2.82184697988355,0,0,5.55249732405359,2.6508259507996983,2.6508259507996983,23.534162099782687,0,2.8681067664390185,15.400036476074435,0.2409841773454272,0.2641044305224791,2.858733868509479,0,0,5.430960484565237,0,2.895228343426621,5.559784765722214,0,0
E2348C_1265,2.377117654476908,4.42311188201055,15.325099177182562,2.1764518784496363,8.635599388687266,6.732040732676811,2.1764518784496363,0,0,0,6.6862170319939285,12.64414900813598,0.2123367686292329,11.089241847547425,0.20728113128091785,4.1550444952220325,12.069414962311617,4.459072141213889,0,4.546619369117301,4.566200182665508,0,6.529355635348908
EBG00001076546,0.31396796416861883,0.29493960270385416,0,3.244335629742394,0,0.32228499633202595,0,6.488671259484788,15.758201630177343,23.890107819012183,0.31396796416861883,18.848045087074862,0.31911497997466204,0.3229655378024105,0,0,0,6.64693153410637,0,3.5415266797951332,3.5632872123898793,0,9.733006889227184
E2348C_1266,14.762483437765272,17.576551693236983,29.335726248435726,17.517121256404398,26.27548247744797,23.553796424170297,5.807907172100309,14.601672071340815,15.9293867202273,69.25366160990623,23.518884143885547,4.125202359488838,10.357134268935006,19.167449887832127,7.412340272575003,29.130700788341816,49.21192110545135,24.94464732377305,42.21229301945989,25.00514789199479,26.48957542417961,0,24.88428520078751
E2348C_1267,34.329662908054715,27.095096581508688,38.543104624351045,42.708802983808496,34.123364958276106,38.614477751441804,36.98399443239351,17.057170247211605,12.654297011548683,31.863394274116686,34.30386246557934,36.79273912828289,42.86049777005617,37.1937005685475,28.59111827139312,22.664771285641802,0,32.83908876195053,41.10391530770866,34.325798730457485,37.196534330801725,59.34767499236435,41.335052600910394
E2348C_1268,23.036276039161894,24.282003084619156,8.150261405668385,10.74183386162534,13.425580158532311,14.953666095326444,24.201732000041908,13.449258430416844,6.548666498827439,0,5.488640382204559,7.832718753499487,29.75567137599909,17.654932668047447,8.173271742782074,5.264614244155393,12.968927772187675,10.837499048688162,6.548666498827439,33.81787449981298,24.398826854392922,22.49283730013328,18.87556814367909
E2348C_1269,25.72843756351238,27.048498022352913,19.97527153142737,15.595788131138942,12.733335657357681,21.46889237740193,22.697339939940065,19.877794605786022,22.581092360222062,0,25.70295881765824,16.793487087815073,22.86285287095566,21.473137597782152,20.001355100616085,19.77598771920069,0,18.5515876488389,15.405595592954326,15.766846321684714,24.32145204705357,6.595638899440516,18.49365416901949
E2348C_1270,24.376052957683743,29.66305138874903,17.579904159620202,18.81599071952199,9.381829331782244,39.209002269573936,82.15095120876133,59.26917316752141,9.260773469436664,63.766979082322855,17.613379064398906,19.952904635198855,25.704845691314986,20.34442775466037,137.56122680328474,21.43187637440834,19.69544780119629,33.74777210048953,28.087738602485462,18.980717641974035,20.347348816606548,30.523979938615465,6.739060505928089
E2348C_1271,25.804342485209087,12.181574571594936,16.278062745553736,9.411125969931835,9.411125969931835,12.292113149284026,31.02485077467594,17.536112844823478,12.003307626644768,19.443348382144887,8.206296094865932,11.906506758687955,23.081089147320352,17.704158205418228,16.3032350075314,24.202660097692835,31.944807869768624,10.867771163600677,32.22564134554681,13.631907941746354,12.298696158471776,6.268460601227324,12.168188225911866
E2348C_1272,63.18182891839633,56.37300386186838,55.06882187518313,49.59063511814508,37.49671054993041,57.82029240283751,49.58303618539636,65.71023694941769,48.11876073395635,40.71265676332366,53.76481214451562,19.86413672070935,47.05819191513921,48.43213560608687,40.335584187362905,36.08562799676468,51.817283996097125,71.17134278765715,34.674647418446284,52.441897888388276,68.56221342472675,93.43836918144989,95.26892591481926
E2348C_1273,12.528892851214394,17.935733958528093,8.335630903505859,12.37143330942232,22.000599597777757,11.157625975687326,10.950243630142484,6.860965656609599,9.474511872101775,10.15386227522303,9.746028803579806,8.010866063109527,15.267837613432246,11.161443297642093,11.11368010223416,2.6324828120948593,20.150018206864342,6.955209690354236,6.6976093314522265,9.767613554146688,9.786036813095912,11.950636258081424,11.031356545921316
E2348C_1274,63.711927065891835,70.3800455736344,59.590262272310575,33.77464923462325,26.989280671145398,75.89599061405036,78.41283891901926,81.15774026076998,24.18837754224238,80.17470284352686,44.74470723062814,34.92728436786562,50.16004820280604,50.19169944925589,79.91370081028064,64.80136112726325,37.398219901207696,73.12378969283637,57.95548871879646,39.35131789321145,55.60687548560353,42.82209586151769,74.41935217589075
E2348C_1275,0.3893893411331588,4.124642650521608,0.37496751368378267,3.937158893679716,7.874317787359432,0.39016889937366567,0,0,7.516394251570366,0,4.269876546666735,0,0.38726153052587403,4.318174270487431,4.225243690778233,15.373668061035083,0,0.3579235357890652,0,0.37496751368378267,0.39287997452854917,0,3.937158893679716
E2348C_1276,6.998172173690675,1.793738817167667,15.477881756204443,0,3.424410469138273,8.718623846542378,0,6.79358851135496,0,12.608056727281825,8.681180926148778,0,8.69273426781254,7.011166567344414,1.837488544415659,23.802064317179404,9.494956300792483,12.056188924404168,0,10.415519931063224,7.015236505223033,7.938406087547814,13.697641876553092
E2348C_1277,94.29801365853483,98.4853661686033,221.22154554472914,148.3552018334696,181.14327039703892,144.24336018697625,166.88896245728043,114.12608342555217,166.77064082664714,68.91031917641217,195.5785515641864,131.03940487923208,149.92605518088607,155.66332770247664,88.55300223307525,136.8419737222361,105.03012291083904,152.74326845574166,122.49237168125738,121.40398734530656,152.8122187928147,92.22979972219348,121.28309739636697
E2348C_1278,3.600219935987211,0.1567704632171666,17.315343501652773,12.003699193392853,1.7244750953888321,13.952915398585167,5.091307424481315,6.842272152671817,3.292179727560497,0,13.914730080034026,4.859884359732163,1.8760773015768613,8.786036949533514,1.8506561999294786,0,9.562998256247159,8.698176580038176,0,10.490944178686236,8.789397432512361,7.995293624075493,8.62237547694416
E2348C_1279,24.259400560775077,17.44700434968359,42.97760180875472,37.51317387244384,37.4835660004056,25.608005545873713,13.356778246631759,6.6740116646846666,23.97862046169204,52.73328805223018,37.64853385689419,34.62440149828246,33.62773856675452,32.319163373887534,14.833994127079404,38.75632263937347,12.902466061372177,34.927889420670084,54.76420459758536,28.279583546583222,22.932365556572925,30.377530025100185,21.46152770604481
E2348C_1280,23.162434627073967,18.9960400623943,44.79366510865605,5.378897582869969,9.436436776579631,16.39139858506094,16.200939342242503,2.711314228763725,58.106010460632525,0,33.98228004461027,3.8204882314397945,9.590912254061008,40.798019708782185,16.347081836309123,44.59354085569159,37.46947368602984,16.321841874647298,17.410890390590584,9.603339739974919,19.11011564960917,82.19835465293997,36.602742088310286
E2348C_1281,2.4319013044224493,0.20265844203520422,4.567229279037285,2.229242862387246,8.845060389471973,9.122683126115788,6.581574165143297,13.33174652996294,6.282411703091328,0,4.629965944958126,12.950839486249713,0.21855322180267128,9.12963771588222,13.508325954200856,0,0,4.5896176578560945,0,9.10348180855349,4.675776545295992,0,0
E2348C_1286,5.27525754031647,5.169986325542969,10.32428601100524,6.782580915638186,0,20.668574364505723,0,13.619400783020787,8.302950389178454,12.587627996428301,6.962251933270984,4.817487257892312,0.16677375243687,7.000620256209794,6.945525802500366,6.674920901104248,0,20.581208602967955,4.817487257892312,6.981813816097545,10.421895414134674,14.815068341475282,20.513171549735006
E2348C_1288,21.139651030276987,28.92340978737628,28.965638485403673,20.983830506712298,19.648010945828492,22.461078846137696,10.436331486029273,11.790822499969845,69.48217346355247,0,21.11646283526437,26.043465082350984,21.122278040175967,25.093841472679088,15.845286628953263,48.48761891888517,44.183192005381514,35.537691671604335,27.387377075728935,44.791051789794054,18.525789798716623,29.762871274972365,31.54091293555513
E2348C_1289,18.260406295574505,18.159631426393616,20.987690771428333,33.43422615967779,25.0493160817495,15.477562680063386,11.081696950367732,2.790945898611132,12.389076915786,20.06823003287052,16.840904516816252,24.843993818784345,22.42706615140638,19.6683012647026,1.4975807260840224,16.60841575730887,69.22098491109789,19.59452473215782,6.778011468055605,30.816247373980705,12.694411308816003,12.09409889398157,13.954729493055659
E2348C_1293,14.929553148100043,14.82617674702989,9.483410351703803,6.701262484869366,12.05516409404417,20.325469106549935,13.41131563441786,26.891850476143574,6.5417086161819995,30.107996676564397,10.865797941689692,3.7955902933462404,14.911493620893875,10.90244710401645,13.548711013711838,7.950596524980209,7.468742190132924,17.563538677516057,21.328367243308914,14.926405710998376,16.292037552284043,6.244358224537363,10.774578897240941
E2348C_1294,37.38138482251635,27.961688342601217,25.344538803362035,18.58073195526426,13.25336456627265,38.7187670457572,50.50755463045151,27.908830708683258,23.79296810256096,0,37.357043396067844,11.721036884065466,37.36185818132516,25.414120515498503,18.711505435301312,26.487426404312885,12.802569853134125,29.334937517955648,6.464663985245943,34.71476356285964,42.71927401198247,16.8731410089294,38.59784673543902
