"Mature miRNA","Precursor miRNA","baseMean.WTvsUI","log2FoldChange.WTvsUI","lfcSE.WTvsUI","stat.WTvsUI","pvalue.WTvsUI","padj.WTvsUI","baseMean.WTvsN","log2FoldChange.WTvsN","lfcSE.WTvsN","stat.WTvsN","pvalue.WTvsN","padj.WTvsN","baseMean.NvsUI","log2FoldChange.NvsUI","lfcSE.NvsUI","stat.NvsUI","pvalue.NvsUI","padj.NvsUI"
"hsa-miR-130a-3p","hsa-mir-130a",7.50869243671853,1.43956712046077,1.06693213766145,1.34925837327956,0.177253991101702,0.90541444250353,7.50869243671853,0.225762115145885,1.07821523447434,0.209385016949748,0.83414768828073,0.980831326628045,7.50869243671853,1.21380500531488,1.02505135031909,1.18414068225658,0.236357378352896,0.952119013076541
"hsa-miR-130b-5p","hsa-mir-130b",840.395964459305,-0.0661930031805486,0.263855282161922,-0.250868592200203,0.801915707823352,0.999999765622576,840.395964459305,-0.13258726577423,0.264433273651856,-0.501401597246758,0.616088515920557,0.949810705021192,840.395964459305,0.0663942625936812,0.262265325539863,0.253156845865961,0.80014701249346,0.977075481406779
"hsa-miR-130b-3p","hsa-mir-130b",4686.03221198005,0.169960594118772,0.176841870009043,0.961087971474636,0.336507937164534,0.999999765622576,4686.03221198005,-0.0720141937330596,0.176966916262567,-0.40693591352528,0.6840550579438,0.949810705021192,4686.03221198005,0.241974787851832,0.176424634873646,1.37154761876159,0.170204309891777,0.952119013076541
"hsa-miR-132-5p","hsa-mir-132",44.2896226095055,1.46046357060721,0.522117263842432,2.79719456096736,0.00515484812927019,0.216503621429348,44.2896226095055,-1.03174871494253,0.502729021351801,-2.05229591116151,0.0401409131466472,0.878363041892466,44.2896226095055,2.49221228554974,0.498710779591991,4.99730983875803,5.81356203165268e-07,9.40147840779556e-05
"hsa-miR-132-3p","hsa-mir-132",438.061771195134,1.71967825758187,0.628379139549971,2.73668896585819,0.00620609401065999,0.244364951669737,438.061771195134,-1.39826941916052,0.626075705743835,-2.23338712288676,0.0255234266240229,0.843286386432364,438.061771195134,3.11794767674239,0.626029590548413,4.98051166241361,6.34163804910325e-07,9.40147840779556e-05
"hsa-miR-133a-5p","hsa-mir-133a-1",5.56604585169894,1.4841275824778,0.799680503118293,1.85590067119376,0.0634677173110156,0.634677173110155,5.56604585169894,1.06167864164886,0.836353275260035,1.26941410173682,0.204293409263329,0.878363041892466,5.56604585169894,0.422448940828938,0.801547418126598,0.527041733621074,0.598164607482433,0.957959527950537
"hsa-miR-133a-3p","hsa-mir-133a-1",483.452678389277,0.0754479748352027,0.235961744397084,0.319746639557963,0.749160401020592,0.999999765622576,483.452678389277,0.04762740143249,0.237210157322803,0.200781458812816,0.840869461422939,0.98466126523504,483.452678389277,0.0278205734027128,0.233483578356539,0.119154304549118,0.905153108339944,0.992167170291506
"hsa-miR-133a-5p","hsa-mir-133a-2",5.59877988796932,1.55670757452208,0.797172270556788,1.95278690945282,0.0508448503241369,0.561969398319408,5.59877988796932,1.13483243704231,0.833941066178413,1.36080651627188,0.173574842106084,0.878363041892466,5.59877988796932,0.42187513747977,0.79803728918955,0.528640883320386,0.597054593738601,0.957959527950537
"hsa-miR-133a-3p","hsa-mir-133a-2",483.245479543968,0.133914823312313,0.231404031135478,0.578705663229828,0.562787794064671,0.999999765622576,483.245479543968,0.0955122771126672,0.232693998097057,0.410463002457111,0.681466338170131,0.949810705021192,483.245479543968,0.0384025461996455,0.228894133385996,0.167774270277541,0.866760864895361,0.982339093784102
"hsa-miR-133b","hsa-mir-133b",43.2396880942787,0.451572142481036,0.396744426354265,1.13819404252402,0.255039465776348,0.956182342259731,43.2396880942787,0.594106136354186,0.406559850364737,1.46130055838321,0.143932976706312,0.878363041892466,43.2396880942787,-0.14253399387315,0.389916754325243,-0.365549805931801,0.714701035453226,0.971966550624695
"hsa-miR-1343-3p","hsa-mir-1343",8.68992952963013,0.936514459700807,0.714074175788684,1.31150865197784,0.189685972588996,0.908626886531657,8.68992952963013,-0.229791951684194,0.709326174576344,-0.323958088564039,0.745969764978322,0.952659799668586,8.68992952963013,1.166306411385,0.65748605429437,1.77388767984852,0.0760817310136574,0.905267008786915
"hsa-miR-135b-5p","hsa-mir-135b",436.001335813165,0.000537805417993727,0.205282717892557,0.00261982802797462,0.99790968205567,0.999999765622576,436.001335813165,-0.00467512465845956,0.207021639238714,-0.0225827825325484,0.981983077874856,0.99958590982298,436.001335813165,0.00521293007645329,0.201825794612638,0.025828859420365,0.979393843034991,0.999999390127491
"hsa-miR-135b-3p","hsa-mir-135b",18.4985489547352,-0.168625535986761,0.494231815875707,-0.34118713237427,0.732962709623894,0.999999765622576,18.4985489547352,0.0234340082224722,0.510971639772704,0.0458616611929703,0.963420511941182,0.997046856667878,18.4985489547352,-0.192059544209233,0.462342520499561,-0.415405323312492,0.677845210380751,0.971966550624695
"hsa-miR-138-5p","hsa-mir-138-1",62.506828452352,0.135510081111381,0.320994649683775,0.422156821756617,0.672910555389864,0.999999765622576,62.506828452352,-0.500556584276012,0.322514923573189,-1.55204161943972,0.120652265454186,0.878363041892466,62.506828452352,0.636066665387393,0.299797862948844,2.12165176606322,0.0338669918763899,0.686450434249488
"hsa-miR-138-5p","hsa-mir-138-2",60.8458331996732,0.352833635574206,0.332335098412151,1.06168032585181,0.288380833870141,0.9767737921408,60.8458331996732,-0.298591903495755,0.333716170715776,-0.894748081446925,0.370921769742636,0.931978044720089,60.8458331996732,0.651425539069961,0.313470238834984,2.0781096843228,0.0376992578965515,0.69861437289547
"hsa-miR-139-5p","hsa-mir-139",31.804306036173,-0.608642299194542,0.447566924853701,-1.35989114788474,0.173864372650154,0.90541444250353,31.804306036173,-0.555683742056701,0.456939068986853,-1.2161003069595,0.223946713635012,0.878363041892466,31.804306036173,-0.0529585571378414,0.40738742628792,-0.129995561277861,0.896569938479421,0.992167170291506
"hsa-miR-140-5p","hsa-mir-140",186.769270661405,-0.332969805439458,0.275907484831248,-1.20681686342475,0.227502680228781,0.935260699519635,186.769270661405,0.0697462366663421,0.279984936125308,0.249107104230518,0.803277934268524,0.974353089730823,186.769270661405,-0.4027160421058,0.269091228622679,-1.49657810909359,0.13450306971184,0.952119013076541
"hsa-miR-140-3p","hsa-mir-140",2101.9914034231,-0.0500311364642434,0.184376511914015,-0.271353091263466,0.786119476676274,0.999999765622576,2101.9914034231,-0.0201169590581622,0.184812218639951,-0.108850806544095,0.913320825396774,0.99410751050234,2101.9914034231,-0.0299141774060812,0.183541312095298,-0.16298334726162,0.870531546308201,0.982339093784102
"hsa-miR-141-5p","hsa-mir-141",779.841445340246,-0.297885462318177,0.266159576448103,-1.11919873894246,0.263055363324332,0.956182342259731,779.841445340246,-0.437105058475465,0.266715874856158,-1.63884155268673,0.101246262748287,0.878363041892466,779.841445340246,0.139219596157288,0.263984592158434,0.527377734507071,0.597931302300796,0.957959527950537
"hsa-miR-141-3p","hsa-mir-141",85201.2830008532,0.0331754408869666,0.255219202914686,0.129988027970044,0.896575898619265,0.999999765622576,85201.2830008532,0.206066521289361,0.255226947927376,0.80738543857836,0.419444453607626,0.948758636864511,85201.2830008532,-0.172891080402394,0.255206695121137,-0.677455112689459,0.498117240788081,0.957959527950537
"hsa-miR-142-5p","hsa-mir-142",436.376291934609,0.474163465298219,0.205714322641499,2.30496087588684,0.0211687646825866,0.499341836857399,436.376291934609,0.198613412826274,0.207021675787071,0.959384625166277,0.337365017603725,0.919292951410221,436.376291934609,0.275550052471944,0.203544233867921,1.35376005124639,0.175812942594436,0.952119013076541
"hsa-miR-142-3p","hsa-mir-142",46.7006773432547,0.193949599314991,0.415186094018613,0.46713895794953,0.640400463066058,0.999999765622576,46.7006773432547,-0.00713725042896332,0.421343679551706,-0.0169392606922622,0.986485071750979,0.99958590982298,46.7006773432547,0.201086849743954,0.402147255109917,0.500032878973629,0.617051926549084,0.957959527950537
"hsa-miR-143-3p","hsa-mir-143",485.873684181727,0.246175040902923,0.223657663209086,1.10067787247149,0.271036880016717,0.958239024179348,485.873684181727,0.457711770467475,0.225690978065858,2.02804637735192,0.0425555149022745,0.878363041892466,485.873684181727,-0.211536729564552,0.222210055362212,-0.951967404084114,0.341113513240563,0.957959527950537
"hsa-miR-144-5p","hsa-mir-144",48.8731991317274,-0.125400172706824,0.355143356027839,-0.353097335423596,0.724015470421644,0.999999765622576,48.8731991317274,0.0420473573151114,0.365510984640288,0.115037191991621,0.908415642769568,0.99410751050234,48.8731991317274,-0.167447530021935,0.339538074509689,-0.493162748430314,0.621897596824116,0.957959527950537
"hsa-miR-144-3p","hsa-mir-144",9.39418370797629,-0.775441391874578,0.76232933174846,-1.01719999425451,0.309058298773905,0.995869941967409,9.39418370797629,-0.442798330002059,0.786734978465982,-0.562830358535031,0.5735504057197,0.949810705021192,9.39418370797629,-0.332643061872519,0.69352844741393,-0.479638669636261,0.631484344704568,0.957959527950537
"hsa-miR-1468-5p","hsa-mir-1468",98.9068073599206,0.00716837522897999,0.255719433083714,0.0280321880216014,0.977636478899494,0.999999765622576,98.9068073599206,-0.111778365740908,0.260323379860088,-0.42938273850387,0.667644713558966,0.949810705021192,98.9068073599206,0.118946740969888,0.241138782738565,0.493270885831941,0.621821197038626,0.957959527950537
"hsa-miR-146a-5p","hsa-mir-146a",1207.38310132945,-0.0770899601472466,0.231495877818252,-0.333007917349483,0.7391283067494,0.999999765622576,1207.38310132945,0.227453685699177,0.232264017611845,0.979289379551222,0.327437016537628,0.918850233076472,1207.38310132945,-0.304543645846424,0.230767892479067,-1.31969678526249,0.186936273790113,0.952119013076541
"hsa-miR-146b-5p","hsa-mir-146b",127727.297059194,0.0852198142135388,0.231975476880412,0.367365617088359,0.713346314916161,0.999999765622576,127727.297059194,0.402936768275501,0.231983704778924,1.73691841269408,0.0824015728930246,0.878363041892466,127727.297059194,-0.317716954061962,0.231970328821047,-1.36964479757695,0.170797808396644,0.952119013076541
"hsa-miR-146b-3p","hsa-mir-146b",941.53797224298,-0.50153578120309,0.247308954358626,-2.0279725920308,0.0425630453705209,0.561969398319408,941.53797224298,-0.349904024326023,0.247945420871981,-1.41121389979888,0.158181552868886,0.878363041892466,941.53797224298,-0.151631756877067,0.245389689043052,-0.617922282995615,0.536626569612253,0.957959527950537
"hsa-miR-147b-3p","hsa-mir-147b",37.4763380134423,-0.278928424025402,0.369253388244652,-0.75538487365374,0.450018086554188,0.999999765622576,37.4763380134423,-0.0812145675905568,0.380905441391623,-0.213214511438436,0.831159650009156,0.980831326628045,37.4763380134423,-0.197713856434846,0.342774406897281,-0.576804605176064,0.564071458272993,0.957959527950537
"hsa-miR-148a-5p","hsa-mir-148a",50.4900703635849,0.254925166173952,0.343589075127767,0.741947822640042,0.458118949422275,0.999999765622576,50.4900703635849,0.00369918359020371,0.349791040010166,0.0105754097935047,0.991562201081469,0.999999885106806,50.4900703635849,0.251225982583749,0.327194592023038,0.767818260779994,0.442595164161025,0.957959527950537
"hsa-miR-148a-3p","hsa-mir-148a",14400.5770000722,0.0828000507589128,0.201977750128919,0.409946396105823,0.681845269827568,0.999999765622576,14400.5770000722,0.301747051641611,0.202048142667229,1.4934413534233,0.135321694974294,0.878363041892466,14400.5770000722,-0.218947000882698,0.201919098298231,-1.08433032203481,0.278218365597751,0.957959527950537
"hsa-miR-148b-5p","hsa-mir-148b",340.865870655218,-0.443610645277703,0.257674177751901,-1.7215952686762,0.0851428608706254,0.748553637486297,340.865870655218,-0.694492301056958,0.258764752377633,-2.68387519813146,0.0072774266678819,0.730899642971968,340.865870655218,0.250881655779256,0.251216366686828,0.998667638928203,0.317955722153564,0.957959527950537
"hsa-miR-148b-3p","hsa-mir-148b",10036.4863191319,0.0835667293447905,0.255131093152912,0.327544276599423,0.743256260237474,0.999999765622576,10036.4863191319,0.286693070637552,0.255205734027042,1.12338020824866,0.261276051833749,0.878363041892466,10036.4863191319,-0.203126341292761,0.255048727183286,-0.796421701594253,0.425786968628761,0.957959527950537
"hsa-miR-149-5p","hsa-mir-149",67.8982261230664,0.426830320413185,0.359961540618909,1.18576645627003,0.235714541792817,0.935260699519635,67.8982261230664,-0.323826285652127,0.360556197908189,-0.898129854737887,0.369116324277859,0.931978044720089,67.8982261230664,0.750656606065312,0.344387447596651,2.1796863134933,0.0292807217734735,0.686450434249488
"hsa-miR-150-5p","hsa-mir-150",38.8772610270769,0.859134597840384,0.406024637861928,2.11596666242835,0.0343476430223777,0.546126356294476,38.8772610270769,0.562997700063321,0.41282202762873,1.36377824433741,0.172637369440794,0.878363041892466,38.8772610270769,0.296136897777063,0.399356619242004,0.741534967766764,0.458369137921405,0.957959527950537
"hsa-miR-151a-5p","hsa-mir-151a",17747.5199764797,-0.108904776162445,0.141171989630117,-0.7714333165367,0.440450133648395,0.999999765622576,17747.5199764797,-0.142869206371451,0.141223827518012,-1.01165085865718,0.311705019413341,0.892609828320021,17747.5199764797,0.0339644302090057,0.141034631707526,0.240823333941413,0.809692043903079,0.977075481406779
"hsa-miR-151a-3p","hsa-mir-151a",30647.3439173233,-0.0128439850152263,0.169145698329342,-0.0759344467053365,0.939471251455157,0.999999765622576,30647.3439173233,0.0308120420549469,0.169177226662765,0.182128780940281,0.855481662530612,0.985128405312649,30647.3439173233,-0.0436560270701732,0.169092971939021,-0.25817765557942,0.796269801758744,0.977075481406779
"hsa-miR-151b","hsa-mir-151b",12482.9796305712,-0.0607408289072963,0.174767846648374,-0.347551509457598,0.728177028279579,0.999999765622576,12482.9796305712,0.0292423340467891,0.174836084132165,0.167255713784369,0.867168848495122,0.987913878032417,12482.9796305712,-0.0899831629540854,0.174633048685215,-0.515269953949465,0.606364391780141,0.957959527950537
"hsa-miR-152-5p","hsa-mir-152",7.88622071211993,-0.687516338839441,0.835204262571904,-0.823171491872326,0.410410478110203,0.999999765622576,7.88622071211993,0.428377255021389,0.885316977973104,0.483868790139031,0.628478991118466,0.949810705021192,7.88622071211993,-1.11589359386083,0.791155901834133,-1.41045979847191,0.158403958995178,0.952119013076541
"hsa-miR-152-3p","hsa-mir-152",538.952924333014,0.18013156537286,0.198452976322786,0.907678830071431,0.364047931943865,0.999999765622576,538.952924333014,0.136204002304621,0.199810311980925,0.681666531393155,0.495449835042036,0.949810705021192,538.952924333014,0.0439275630682386,0.195627542661666,0.224546924582141,0.82233175842129,0.977075481406779
"hsa-miR-153-3p","hsa-mir-153-1",9.94249522438923,-0.214406978149812,0.624136838321231,-0.343525594045228,0.731203089733942,0.999999765622576,9.94249522438923,0.712879115980389,0.674910404425448,1.05625741032584,0.290850628138682,0.892609828320021,9.94249522438923,-0.927286094130201,0.607539409792836,-1.52629784863898,0.126935704205957,0.952119013076541
"hsa-miR-153-3p","hsa-mir-153-2",9.9858959853758,-0.255455645286896,0.626940424452739,-0.407463987523033,0.683667238779745,0.999999765622576,9.9858959853758,0.712117734286935,0.677589468963784,1.05095749993865,0.293278109768887,0.892609828320021,9.9858959853758,-0.967573379573831,0.610417803898536,-1.58510019431652,0.11294357145515,0.952119013076541
"hsa-miR-155-5p","hsa-mir-155",1223.96652864351,0.238520035439136,0.1520609231015,1.56858205628493,0.116745356215768,0.820960875326919,1223.96652864351,0.111061615904459,0.152622399594866,0.727688833351269,0.466804087496517,0.949810705021192,1223.96652864351,0.127458419534676,0.150671696620213,0.845934720280951,0.397589162144596,0.957959527950537
"hsa-miR-15a-5p","hsa-mir-15a",1976.23328239639,-0.141695675175431,0.19681018260219,-0.719961098058828,0.471548947917189,0.999999765622576,1976.23328239639,-0.385962149715104,0.197066863242274,-1.95853398874371,0.0501673868125738,0.878363041892466,1976.23328239639,0.244266474539672,0.195733088168051,1.24795698481982,0.21204681028475,0.952119013076541
"hsa-miR-15b-5p","hsa-mir-15b",1585.65148515309,0.382486259029748,0.195149803286908,1.95996230889057,0.0500001958672241,0.561969398319408,1585.65148515309,0.139330178200612,0.195453446582914,0.712856082287126,0.475934817746286,0.949810705021192,1585.65148515309,0.243156080829136,0.194464270825857,1.25038949209792,0.21115730121655,0.952119013076541
"hsa-miR-15b-3p","hsa-mir-15b",184.469602411765,0.245916745756792,0.251411542629885,0.978144214002212,0.328003002825045,0.999999765622576,184.469602411765,-0.320587909792099,0.252564806120897,-1.26932930488597,0.204323638658252,0.878363041892466,184.469602411765,0.566504655548891,0.242114649251103,2.33981982214284,0.0192930450026167,0.570573044873204
"hsa-miR-16-5p","hsa-mir-16-1",48187.42188692,-0.0223216268387516,0.176148333244021,-0.126720624757937,0.899161521239869,0.999999765622576,48187.42188692,-0.0965461525178178,0.176163331467645,-0.548049084412041,0.583658199907011,0.949810705021192,48187.42188692,0.0742245256790662,0.17610781756641,0.421472065833058,0.673410405052054,0.971966550624695
"hsa-miR-16-5p","hsa-mir-16-2",48456.4237943824,-0.0542995872501528,0.193467192346059,-0.28066560842536,0.778966889349233,0.999999765622576,48456.4237943824,-0.206012852513639,0.193479509744024,-1.06477865685207,0.286976105710488,0.892609828320021,48456.4237943824,0.151713265263486,0.193428961703328,0.784335830206115,0.432843080567379,0.957959527950537
"hsa-miR-16-2-3p","hsa-mir-16-2",349.09871376256,-0.176674570427885,0.231401749123846,-0.763497126088396,0.445166975627903,0.999999765622576,349.09871376256,-0.237803025201224,0.233038854441683,-1.02044367567355,0.30751808900068,0.892609828320021,349.09871376256,0.0611284547733393,0.226829513255121,0.26949074613843,0.787552062414276,0.977075481406779
